sexo,qtd_filhos,tipo_renda_assalariado,tipo_renda_servidor_publico,educacao_secundario,educacao_superior_incompleto,estado_civil_casado,estado_civil_solteiro,idade,tempo_emprego,qt_pessoas_residencia,predicted_income,credit_limit,card_class,loan_granted
1,0,1,0,0,1,1,0,33,4.347945205479451,2.0,4827.252950138516,6000,gold,36000
0,1,0,0,1,0,1,0,40,4.216438356164384,3.0,3521.75081922017,6000,gold,36000
0,1,0,0,0,0,1,0,30,5.657534246575342,3.0,3521.75081922017,6000,gold,36000
0,0,1,0,0,0,1,0,49,3.424657534246576,2.0,2816.7353803975325,6000,gold,36000
0,0,1,0,0,0,0,1,29,3.2739726027397262,1.0,2816.7353803975325,6000,gold,36000
0,0,0,0,1,0,0,0,62,,1.0,3521.75081922017,6000,gold,36000
0,1,1,0,1,0,1,0,47,3.032876712328767,3.0,2816.7353803975325,6000,gold,36000
0,1,0,0,0,1,0,0,31,1.8794520547945208,3.0,2816.7353803975325,6000,gold,36000
0,0,0,0,0,0,0,1,43,13.723287671232876,1.0,6118.0007082153,8500,platinum,54000
1,0,1,0,0,0,0,1,29,4.2465753424657535,1.0,4827.252950138516,6000,gold,36000
0,0,1,0,0,0,0,0,35,11.772602739726029,1.0,5063.104048582998,8500,platinum,54000
0,0,0,0,1,0,1,0,58,,2.0,3521.75081922017,6000,gold,36000
1,0,1,0,0,0,1,0,26,0.947945205479452,2.0,4827.252950138516,6000,gold,36000
0,1,1,0,0,0,0,0,29,6.504109589041097,3.0,3521.75081922017,6000,gold,36000
0,0,0,1,0,0,1,0,38,9.123287671232877,2.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,0,0,58,,1.0,3521.75081922017,6000,gold,36000
0,0,0,1,0,0,0,0,30,1.295890410958904,2.0,2816.7353803975325,6000,gold,36000
0,0,1,0,0,0,1,0,47,8.638356164383561,2.0,3521.75081922017,6000,gold,36000
0,0,1,0,0,0,0,1,60,29.04109589041096,1.0,8336.886324503303,15000,black,72000
0,0,0,0,0,0,0,0,62,,1.0,3521.75081922017,6000,gold,36000
1,0,0,1,0,0,1,0,34,13.715068493150683,2.0,15802.01258793967,unlimited,black,150000
1,0,0,0,0,0,0,0,67,,2.0,4827.252950138516,6000,gold,36000
1,2,1,0,1,0,1,0,35,14.983561643835616,4.0,15802.01258793967,unlimited,black,150000
0,1,1,0,1,0,1,0,29,7.101369863013699,3.0,3521.75081922017,6000,gold,36000
0,1,1,0,0,0,1,0,39,6.221917808219177,3.0,3521.75081922017,6000,gold,36000
1,1,1,0,0,1,1,0,41,6.852054794520547,3.0,8037.628646934461,15000,black,72000
0,0,1,0,1,0,1,0,53,3.4301369863013704,2.0,2816.7353803975325,6000,gold,36000
1,0,1,0,1,0,1,0,36,18.18904109589041,2.0,21323.110512820513,unlimited,black,150000
0,2,1,0,0,0,1,0,36,14.257534246575348,4.0,5063.104048582998,8500,platinum,54000
1,0,1,0,1,0,0,1,32,10.145205479452056,1.0,10744.083531914897,20000,black,100000
1,0,0,0,0,0,1,0,51,3.4657534246575343,2.0,4827.252950138516,6000,gold,36000
0,0,1,0,1,0,0,0,38,3.849315068493152,2.0,3521.75081922017,6000,gold,36000
0,0,0,0,0,0,0,0,42,2.778082191780822,2.0,2816.7353803975325,6000,gold,36000
0,0,1,0,0,0,1,0,54,2.6410958904109587,2.0,2816.7353803975325,6000,gold,36000
0,0,1,0,1,0,0,0,50,5.6219178082191785,1.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,1,0,36,15.057534246575342,2.0,6118.0007082153,8500,platinum,54000
0,0,1,0,0,0,1,0,52,3.3506849315068483,2.0,2816.7353803975325,6000,gold,36000
0,0,1,0,1,0,1,0,51,1.9890410958904108,2.0,2816.7353803975325,6000,gold,36000
0,0,1,0,0,0,0,0,32,4.101369863013699,1.0,3521.75081922017,6000,gold,36000
0,0,0,0,0,0,0,0,62,,1.0,3521.75081922017,6000,gold,36000
0,1,1,0,0,0,0,1,27,1.16986301369863,2.0,2816.7353803975325,6000,gold,36000
0,0,0,0,0,0,1,0,55,,2.0,3521.75081922017,6000,gold,36000
1,1,0,0,0,0,1,0,27,4.863013698630136,3.0,8037.628646934461,15000,black,72000
0,0,0,0,0,0,1,0,40,5.490410958904111,2.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,0,0,54,8.263013698630138,2.0,3521.75081922017,6000,gold,36000
0,0,0,0,0,0,1,0,59,,2.0,3521.75081922017,6000,gold,36000
0,1,0,0,1,0,1,0,54,,3.0,3521.75081922017,6000,gold,36000
1,1,1,0,1,0,1,0,39,18.22465753424657,3.0,21323.110512820513,unlimited,black,150000
0,0,0,0,1,0,1,0,62,,2.0,3521.75081922017,6000,gold,36000
0,2,1,0,1,0,1,0,30,0.7178082191780822,4.0,2816.7353803975325,6000,gold,36000
0,0,0,0,1,0,1,0,50,14.254794520547945,2.0,6118.0007082153,8500,platinum,54000
0,0,1,0,1,0,1,0,41,1.704109589041096,2.0,2816.7353803975325,6000,gold,36000
1,1,0,0,0,0,1,0,43,5.63013698630137,3.0,8037.628646934461,15000,black,72000
0,0,0,0,1,0,1,0,58,,2.0,3521.75081922017,6000,gold,36000
0,0,0,0,0,0,0,1,60,,1.0,3521.75081922017,6000,gold,36000
0,3,0,0,0,0,0,1,32,13.895890410958906,4.0,6118.0007082153,8500,platinum,54000
0,0,0,0,0,0,1,0,40,11.854794520547946,2.0,6118.0007082153,8500,platinum,54000
0,3,1,0,1,0,1,0,36,1.5123287671232877,5.0,2816.7353803975325,6000,gold,36000
1,0,1,0,0,0,1,0,32,5.013698630136987,2.0,8037.628646934461,15000,black,72000
1,0,1,0,1,0,1,0,47,11.271232876712329,2.0,15802.01258793967,unlimited,black,150000
0,0,0,1,1,0,0,0,53,16.10958904109589,1.0,6118.0007082153,8500,platinum,54000
0,0,0,0,0,1,1,0,25,2.893150684931507,2.0,2816.7353803975325,6000,gold,36000
1,1,1,0,0,0,1,0,40,18.315068493150687,3.0,21323.110512820513,unlimited,black,150000
0,0,0,1,0,0,0,0,52,5.219178082191782,1.0,3521.75081922017,6000,gold,36000
0,1,1,0,0,0,1,0,48,19.369863013698627,3.0,8336.886324503303,15000,black,72000
0,1,1,0,1,0,0,0,40,12.605479452054794,2.0,5063.104048582998,8500,platinum,54000
1,1,1,0,1,0,1,0,41,22.435616438356167,3.0,38296.74249999999,unlimited,black,150000
1,1,1,0,1,0,1,0,48,4.131506849315069,3.0,4827.252950138516,6000,gold,36000
0,0,1,0,1,0,1,0,40,2.4520547945205484,2.0,2816.7353803975325,6000,gold,36000
0,0,1,0,0,0,0,0,63,5.846575342465752,1.0,3521.75081922017,6000,gold,36000
1,0,1,0,1,0,1,0,32,8.764383561643836,2.0,8037.628646934461,15000,black,72000
0,0,0,0,1,0,1,0,63,,2.0,3521.75081922017,6000,gold,36000
0,1,0,0,0,0,1,0,40,0.6356164383561644,3.0,2816.7353803975325,6000,gold,36000
0,2,1,0,1,0,1,0,36,18.04383561643836,4.0,8336.886324503303,15000,black,72000
0,0,0,1,0,0,0,0,45,25.356164383561644,1.0,8336.886324503303,15000,black,72000
1,0,1,0,0,0,1,0,24,6.372602739726028,2.0,8037.628646934461,15000,black,72000
1,1,1,0,0,0,1,0,51,5.2465753424657535,3.0,8037.628646934461,15000,black,72000
0,0,1,0,0,0,1,0,51,1.0273972602739727,2.0,2816.7353803975325,6000,gold,36000
0,0,1,0,0,0,1,0,55,1.0767123287671232,2.0,2816.7353803975325,6000,gold,36000
1,3,1,0,1,0,1,0,34,0.547945205479452,5.0,4827.252950138516,6000,gold,36000
0,0,1,0,0,0,1,0,56,5.443835616438356,2.0,3521.75081922017,6000,gold,36000
1,3,1,0,1,0,1,0,27,9.52054794520548,5.0,10744.083531914897,20000,black,100000
1,0,0,1,1,0,0,0,52,1.2602739726027397,1.0,4827.252950138516,6000,gold,36000
0,0,0,1,0,0,0,0,46,22.115068493150684,1.0,8336.886324503303,15000,black,72000
0,0,1,0,0,0,1,0,33,10.96986301369863,2.0,5063.104048582998,8500,platinum,54000
0,0,1,0,1,0,1,0,50,5.958904109589041,2.0,3521.75081922017,6000,gold,36000
0,0,1,0,1,0,1,0,46,2.208219178082192,2.0,2816.7353803975325,6000,gold,36000
0,2,0,0,1,0,1,0,30,7.265753424657534,4.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,1,0,58,,2.0,3521.75081922017,6000,gold,36000
1,0,1,0,0,1,1,0,33,4.347945205479451,2.0,4827.252950138516,6000,gold,36000
0,0,0,1,0,0,0,1,28,6.602739726027397,1.0,3521.75081922017,6000,gold,36000
1,0,1,0,1,0,1,0,50,5.06027397260274,2.0,8037.628646934461,15000,black,72000
0,0,0,0,1,0,1,0,53,7.884931506849315,2.0,3521.75081922017,6000,gold,36000
0,0,1,0,0,0,1,0,41,0.4657534246575342,2.0,2816.7353803975325,6000,gold,36000
1,0,1,0,1,0,1,0,64,7.16986301369863,2.0,8037.628646934461,15000,black,72000
0,0,1,0,0,0,1,0,54,29.534246575342465,2.0,8336.886324503303,15000,black,72000
0,0,0,0,1,0,1,0,61,,2.0,3521.75081922017,6000,gold,36000
0,0,1,0,0,0,0,1,48,1.0328767123287672,1.0,2816.7353803975325,6000,gold,36000
0,0,0,0,0,0,1,0,57,,2.0,3521.75081922017,6000,gold,36000
0,1,1,0,0,0,0,0,45,11.02191780821918,2.0,5063.104048582998,8500,platinum,54000
0,0,0,0,1,0,1,0,43,24.736986301369864,2.0,8336.886324503303,15000,black,72000
0,0,0,1,0,0,1,0,60,34.12328767123287,2.0,37819.4375,unlimited,black,150000
0,1,1,0,0,0,1,0,34,4.701369863013698,3.0,3521.75081922017,6000,gold,36000
0,1,0,1,1,0,1,0,48,22.03835616438356,3.0,8336.886324503303,15000,black,72000
0,0,0,0,1,0,1,0,65,,2.0,3521.75081922017,6000,gold,36000
0,2,1,0,1,0,1,0,39,5.219178082191782,4.0,3521.75081922017,6000,gold,36000
1,0,1,0,1,0,1,0,59,6.635616438356164,2.0,8037.628646934461,15000,black,72000
0,0,0,0,0,0,1,0,48,6.531506849315067,2.0,3521.75081922017,6000,gold,36000
0,0,0,0,0,0,0,1,60,,1.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,1,0,61,,2.0,3521.75081922017,6000,gold,36000
1,1,0,0,0,0,1,0,32,1.9616438356164383,3.0,4827.252950138516,6000,gold,36000
1,2,0,0,0,0,1,0,36,8.227397260273973,4.0,8037.628646934461,15000,black,72000
1,0,1,0,1,0,1,0,57,3.010958904109589,2.0,4827.252950138516,6000,gold,36000
1,1,0,1,1,0,1,0,36,9.98082191780822,3.0,10744.083531914897,20000,black,100000
0,1,1,0,0,0,0,1,38,8.38082191780822,2.0,3521.75081922017,6000,gold,36000
0,1,1,0,1,0,0,0,32,1.7753424657534247,2.0,2816.7353803975325,6000,gold,36000
1,1,0,0,0,0,0,0,34,7.6,3.0,8037.628646934461,15000,black,72000
0,0,0,0,0,0,1,0,51,10.695890410958905,2.0,6118.0007082153,8500,platinum,54000
1,3,1,0,0,0,1,0,39,9.684931506849315,5.0,10744.083531914897,20000,black,100000
1,2,0,0,0,0,1,0,41,17.534246575342465,4.0,21323.110512820513,unlimited,black,150000
1,0,1,0,1,0,1,0,56,36.865753424657534,2.0,58958.307777777765,unlimited,black,150000
0,1,0,0,0,0,1,0,39,6.898630136986301,3.0,3521.75081922017,6000,gold,36000
0,0,0,1,0,0,1,0,53,9.183561643835615,2.0,3521.75081922017,6000,gold,36000
1,2,1,0,1,0,1,0,31,7.958904109589041,4.0,8037.628646934461,15000,black,72000
0,2,0,0,1,0,1,0,29,1.9726027397260275,4.0,2816.7353803975325,6000,gold,36000
1,2,1,0,1,0,1,0,28,8.183561643835617,4.0,8037.628646934461,15000,black,72000
0,2,1,0,1,0,1,0,40,12.857534246575346,4.0,5063.104048582998,8500,platinum,54000
0,0,0,1,1,0,1,0,49,7.893150684931506,2.0,3521.75081922017,6000,gold,36000
0,0,1,0,1,0,1,0,53,11.134246575342466,2.0,5063.104048582998,8500,platinum,54000
1,1,1,0,0,1,1,0,41,6.852054794520547,3.0,8037.628646934461,15000,black,72000
0,0,0,0,1,0,0,0,67,,1.0,3521.75081922017,6000,gold,36000
1,0,0,0,1,0,1,0,52,2.9068493150684933,2.0,4827.252950138516,6000,gold,36000
0,0,0,0,1,0,1,0,63,,2.0,3521.75081922017,6000,gold,36000
0,2,1,0,1,0,1,0,35,12.161643835616438,4.0,5063.104048582998,8500,platinum,54000
1,0,1,0,1,0,1,0,62,26.93150684931507,2.0,38296.74249999999,unlimited,black,150000
0,0,0,0,1,0,0,1,50,1.7205479452054795,1.0,2816.7353803975325,6000,gold,36000
1,0,1,0,0,0,1,0,29,9.090410958904108,2.0,10744.083531914897,20000,black,100000
1,0,1,0,0,0,1,0,33,0.9753424657534246,2.0,4827.252950138516,6000,gold,36000
0,0,1,0,0,1,0,1,31,5.4301369863013695,1.0,3521.75081922017,6000,gold,36000
0,1,1,0,0,1,0,1,37,4.441095890410959,2.0,3521.75081922017,6000,gold,36000
1,0,1,0,1,0,1,0,35,2.0465753424657533,2.0,4827.252950138516,6000,gold,36000
0,0,0,0,1,0,1,0,53,,2.0,3521.75081922017,6000,gold,36000
1,1,1,0,0,0,1,0,33,1.0410958904109588,3.0,4827.252950138516,6000,gold,36000
1,0,1,0,0,0,1,0,64,20.531506849315072,2.0,38296.74249999999,unlimited,black,150000
0,0,1,0,1,0,1,0,49,16.726027397260275,2.0,5063.104048582998,8500,platinum,54000
0,0,1,0,1,0,1,0,33,1.8438356164383565,2.0,2816.7353803975325,6000,gold,36000
0,0,0,1,1,0,0,0,49,0.9616438356164384,1.0,2816.7353803975325,6000,gold,36000
0,0,0,0,1,0,1,0,59,,2.0,3521.75081922017,6000,gold,36000
1,0,0,0,1,0,1,0,42,3.2575342465753425,2.0,4827.252950138516,6000,gold,36000
0,0,0,0,0,0,0,0,63,,1.0,3521.75081922017,6000,gold,36000
0,0,1,0,1,0,0,0,59,3.515068493150685,1.0,3521.75081922017,6000,gold,36000
0,0,1,0,0,0,0,0,54,11.183561643835615,1.0,5063.104048582998,8500,platinum,54000
1,0,0,0,1,0,1,0,46,11.386301369863016,2.0,15802.01258793967,unlimited,black,150000
0,0,1,0,0,0,0,0,42,0.8465753424657534,2.0,2816.7353803975325,6000,gold,36000
0,1,1,0,0,0,0,0,31,2.0136986301369864,3.0,2816.7353803975325,6000,gold,36000
0,0,0,0,1,0,0,0,59,,1.0,3521.75081922017,6000,gold,36000
0,1,1,0,1,0,0,0,39,11.183561643835615,2.0,5063.104048582998,8500,platinum,54000
0,0,1,0,0,0,0,0,48,9.142465753424656,2.0,3521.75081922017,6000,gold,36000
0,1,0,0,0,0,1,0,42,4.545205479452054,3.0,3521.75081922017,6000,gold,36000
0,0,0,0,0,0,1,0,44,4.049315068493152,2.0,3521.75081922017,6000,gold,36000
0,0,1,0,0,0,1,0,27,6.846575342465752,2.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,0,0,63,,1.0,3521.75081922017,6000,gold,36000
1,0,0,0,0,0,1,0,36,8.01917808219178,2.0,8037.628646934461,15000,black,72000
0,0,0,0,1,0,1,0,57,,2.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,1,0,66,,2.0,3521.75081922017,6000,gold,36000
0,0,1,0,0,0,0,0,59,4.18082191780822,1.0,3521.75081922017,6000,gold,36000
0,1,0,0,0,0,1,0,27,2.66027397260274,3.0,2816.7353803975325,6000,gold,36000
0,1,1,0,0,1,1,0,43,25.641095890410963,3.0,8336.886324503303,15000,black,72000
1,0,0,0,1,0,1,0,22,2.9616438356164383,2.0,4827.252950138516,6000,gold,36000
1,0,1,0,1,0,1,0,47,4.452054794520548,2.0,4827.252950138516,6000,gold,36000
1,0,1,0,1,0,1,0,43,4.5178082191780815,2.0,4827.252950138516,6000,gold,36000
1,1,0,0,1,0,1,0,41,5.923287671232878,3.0,8037.628646934461,15000,black,72000
0,0,1,0,0,0,1,0,43,9.128767123287671,2.0,3521.75081922017,6000,gold,36000
0,0,1,0,0,0,1,0,56,17.68767123287671,2.0,8336.886324503303,15000,black,72000
0,0,1,0,1,0,1,0,51,2.0575342465753423,2.0,2816.7353803975325,6000,gold,36000
0,1,0,0,0,0,1,0,51,,3.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,1,0,61,,2.0,3521.75081922017,6000,gold,36000
0,0,1,0,0,0,1,0,56,8.139726027397263,2.0,3521.75081922017,6000,gold,36000
1,0,1,0,1,0,1,0,51,1.5945205479452054,2.0,4827.252950138516,6000,gold,36000
0,0,0,0,1,0,1,0,60,,2.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,0,0,60,,2.0,3521.75081922017,6000,gold,36000
0,0,0,0,0,0,0,0,58,,1.0,3521.75081922017,6000,gold,36000
1,2,0,1,0,0,1,0,43,15.449315068493153,4.0,15802.01258793967,unlimited,black,150000
0,1,0,0,0,0,0,1,39,20.126027397260277,2.0,8336.886324503303,15000,black,72000
1,1,1,0,0,0,1,0,34,1.0054794520547945,3.0,4827.252950138516,6000,gold,36000
0,0,0,0,1,0,1,0,60,,2.0,3521.75081922017,6000,gold,36000
0,1,0,0,0,0,1,0,37,,3.0,3521.75081922017,6000,gold,36000
0,0,1,0,1,0,1,0,57,3.1643835616438367,2.0,2816.7353803975325,6000,gold,36000
1,0,0,0,0,1,1,0,27,1.1232876712328768,2.0,4827.252950138516,6000,gold,36000
0,2,0,1,1,0,1,0,32,11.01917808219178,4.0,6118.0007082153,8500,platinum,54000
1,0,1,0,0,0,1,0,27,1.476712328767123,2.0,4827.252950138516,6000,gold,36000
1,1,0,0,0,0,0,0,29,3.2164383561643834,2.0,4827.252950138516,6000,gold,36000
0,0,0,0,0,1,1,0,22,1.1863013698630136,2.0,2816.7353803975325,6000,gold,36000
0,0,1,0,1,0,0,1,51,1.8027397260273967,1.0,2816.7353803975325,6000,gold,36000
1,0,0,0,0,1,1,0,24,0.5178082191780822,2.0,4827.252950138516,6000,gold,36000
0,0,0,0,0,0,0,0,60,,1.0,3521.75081922017,6000,gold,36000
0,0,0,1,1,0,0,0,30,1.295890410958904,2.0,2816.7353803975325,6000,gold,36000
0,1,1,0,0,0,0,0,33,14.69041095890411,3.0,5063.104048582998,8500,platinum,54000
1,0,0,0,1,0,1,0,46,2.356164383561644,2.0,4827.252950138516,6000,gold,36000
0,0,0,0,1,0,1,0,62,,2.0,3521.75081922017,6000,gold,36000
1,0,1,0,0,1,1,0,24,2.6301369863013697,2.0,4827.252950138516,6000,gold,36000
0,0,0,0,0,0,1,0,59,,2.0,3521.75081922017,6000,gold,36000
0,3,0,1,1,0,1,0,38,5.843835616438357,5.0,3521.75081922017,6000,gold,36000
0,0,0,1,1,0,1,0,53,1.4684931506849317,2.0,2816.7353803975325,6000,gold,36000
0,0,1,0,0,0,1,0,56,5.443835616438356,2.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,1,0,62,,2.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,1,0,58,,2.0,3521.75081922017,6000,gold,36000
1,1,1,0,1,0,1,0,47,0.5561643835616439,3.0,4827.252950138516,6000,gold,36000
1,0,0,0,0,0,1,0,53,,2.0,4827.252950138516,6000,gold,36000
1,0,0,0,0,0,0,1,40,16.13972602739726,1.0,15802.01258793967,unlimited,black,150000
1,0,0,0,0,0,1,0,31,11.043835616438356,2.0,15802.01258793967,unlimited,black,150000
0,0,0,0,0,0,1,0,35,6.049315068493152,2.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,1,0,60,,2.0,3521.75081922017,6000,gold,36000
0,1,0,0,0,0,1,0,32,11.18082191780822,3.0,6118.0007082153,8500,platinum,54000
0,0,0,0,0,0,1,0,60,24.78356164383561,2.0,8336.886324503303,15000,black,72000
0,0,0,0,0,0,1,0,31,8.298630136986299,2.0,3521.75081922017,6000,gold,36000
0,0,1,0,1,0,1,0,41,0.4657534246575342,2.0,2816.7353803975325,6000,gold,36000
0,0,1,0,0,0,0,0,42,9.326027397260274,1.0,3521.75081922017,6000,gold,36000
0,0,1,0,0,0,1,0,28,1.547945205479452,2.0,2816.7353803975325,6000,gold,36000
1,1,1,0,0,1,1,0,37,15.449315068493153,3.0,15802.01258793967,unlimited,black,150000
1,1,0,0,1,0,1,0,44,3.8383561643835615,3.0,4827.252950138516,6000,gold,36000
0,0,0,1,0,0,1,0,40,15.282191780821917,2.0,6118.0007082153,8500,platinum,54000
0,0,0,0,1,0,1,0,58,,2.0,3521.75081922017,6000,gold,36000
0,1,1,0,1,0,0,0,41,9.58904109589041,3.0,3521.75081922017,6000,gold,36000
0,0,1,0,0,1,1,0,53,5.216438356164384,2.0,3521.75081922017,6000,gold,36000
0,0,1,0,1,0,1,0,50,5.887671232876714,2.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,1,0,49,15.36164383561644,2.0,6118.0007082153,8500,platinum,54000
1,0,1,0,1,0,1,0,51,5.5479452054794525,2.0,8037.628646934461,15000,black,72000
0,0,1,0,0,0,1,0,47,20.895890410958906,2.0,8336.886324503303,15000,black,72000
0,0,0,0,1,0,1,0,51,,2.0,3521.75081922017,6000,gold,36000
0,1,1,0,0,0,1,0,31,4.597260273972604,3.0,3521.75081922017,6000,gold,36000
1,0,1,0,0,1,1,0,31,2.8438356164383563,2.0,4827.252950138516,6000,gold,36000
0,0,0,0,0,0,0,1,58,,1.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,0,0,51,29.473972602739725,2.0,8336.886324503303,15000,black,72000
0,1,1,0,1,0,1,0,44,11.895890410958906,3.0,5063.104048582998,8500,platinum,54000
0,1,0,0,1,0,1,0,33,1.6547945205479453,3.0,2816.7353803975325,6000,gold,36000
1,0,0,0,0,0,1,0,64,,2.0,4827.252950138516,6000,gold,36000
1,0,1,0,1,0,1,0,42,8.263013698630138,2.0,8037.628646934461,15000,black,72000
0,2,1,0,0,1,1,0,30,10.849315068493151,4.0,5063.104048582998,8500,platinum,54000
0,0,0,0,0,0,1,0,58,,2.0,3521.75081922017,6000,gold,36000
0,0,0,1,1,0,1,0,53,9.183561643835615,2.0,3521.75081922017,6000,gold,36000
1,1,1,0,1,0,1,0,48,7.810958904109589,3.0,8037.628646934461,15000,black,72000
0,0,0,0,1,0,1,0,56,,2.0,3521.75081922017,6000,gold,36000
0,0,1,0,1,0,1,0,49,18.06575342465753,2.0,8336.886324503303,15000,black,72000
0,1,1,0,1,0,0,1,30,4.438356164383562,2.0,3521.75081922017,6000,gold,36000
0,0,0,0,0,0,1,0,65,,2.0,3521.75081922017,6000,gold,36000
1,0,1,0,0,0,1,0,28,1.1945205479452057,2.0,4827.252950138516,6000,gold,36000
1,0,0,0,1,0,1,0,38,4.287671232876712,2.0,4827.252950138516,6000,gold,36000
0,0,0,0,1,0,0,0,58,,1.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,1,0,48,5.520547945205481,2.0,3521.75081922017,6000,gold,36000
1,0,0,0,0,0,1,0,22,2.9616438356164383,2.0,4827.252950138516,6000,gold,36000
1,1,0,0,0,0,1,0,45,1.1232876712328768,3.0,4827.252950138516,6000,gold,36000
0,0,0,0,0,0,1,0,30,3.964383561643836,2.0,3521.75081922017,6000,gold,36000
0,0,0,0,0,0,1,0,64,,2.0,3521.75081922017,6000,gold,36000
1,0,0,1,1,0,1,0,41,0.5780821917808219,2.0,4827.252950138516,6000,gold,36000
0,1,1,0,1,0,1,0,33,9.432876712328769,3.0,3521.75081922017,6000,gold,36000
1,0,0,0,0,0,0,1,32,2.5534246575342467,1.0,4827.252950138516,6000,gold,36000
0,2,0,1,0,0,1,0,30,7.693150684931508,4.0,3521.75081922017,6000,gold,36000
1,2,0,0,0,0,1,0,45,11.183561643835615,4.0,15802.01258793967,unlimited,black,150000
1,1,1,0,1,0,0,1,46,18.035616438356165,2.0,21323.110512820513,unlimited,black,150000
1,1,1,0,1,0,1,0,55,2.665753424657534,3.0,4827.252950138516,6000,gold,36000
0,1,0,1,1,0,0,0,43,24.0,3.0,8336.886324503303,15000,black,72000
1,0,0,1,0,0,0,1,25,6.665753424657535,1.0,8037.628646934461,15000,black,72000
1,1,1,0,0,0,1,0,37,14.95890410958904,3.0,15802.01258793967,unlimited,black,150000
0,0,1,0,0,0,1,0,41,6.780821917808219,2.0,3521.75081922017,6000,gold,36000
0,0,0,1,0,0,0,1,38,7.326027397260273,1.0,3521.75081922017,6000,gold,36000
0,1,1,0,1,0,1,0,41,2.32054794520548,3.0,2816.7353803975325,6000,gold,36000
0,0,1,0,1,0,0,0,51,27.03013698630137,1.0,8336.886324503303,15000,black,72000
1,0,1,0,0,0,1,0,40,5.717808219178082,2.0,8037.628646934461,15000,black,72000
0,0,1,0,0,0,0,1,36,13.54246575342466,1.0,5063.104048582998,8500,platinum,54000
0,0,0,1,0,0,0,0,45,22.3972602739726,1.0,8336.886324503303,15000,black,72000
1,1,1,0,1,0,1,0,34,3.638356164383562,3.0,4827.252950138516,6000,gold,36000
0,0,1,0,1,0,0,0,61,4.8794520547945215,1.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,1,0,54,,2.0,3521.75081922017,6000,gold,36000
1,1,1,0,1,0,1,0,23,4.353424657534247,3.0,4827.252950138516,6000,gold,36000
1,2,1,0,0,0,1,0,58,27.534246575342465,4.0,38296.74249999999,unlimited,black,150000
1,0,1,0,0,0,1,0,28,8.208219178082192,2.0,8037.628646934461,15000,black,72000
1,2,1,0,0,0,1,0,32,1.991780821917808,4.0,4827.252950138516,6000,gold,36000
0,0,1,0,1,0,1,0,42,15.857534246575346,2.0,5063.104048582998,8500,platinum,54000
1,0,1,0,1,0,0,1,46,0.6794520547945205,2.0,4827.252950138516,6000,gold,36000
1,0,1,0,0,0,1,0,47,6.468493150684933,2.0,8037.628646934461,15000,black,72000
0,0,0,0,1,0,1,0,38,1.3698630136986298,2.0,2816.7353803975325,6000,gold,36000
0,0,0,0,1,0,0,0,51,26.70684931506849,2.0,8336.886324503303,15000,black,72000
0,2,0,0,1,0,1,0,29,6.156164383561643,4.0,3521.75081922017,6000,gold,36000
0,2,1,0,0,0,1,0,34,8.747945205479452,4.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,0,0,60,,1.0,3521.75081922017,6000,gold,36000
0,0,1,0,1,0,1,0,46,1.8657534246575345,2.0,2816.7353803975325,6000,gold,36000
0,0,0,0,1,0,1,0,37,7.6,2.0,3521.75081922017,6000,gold,36000
1,0,0,0,0,0,0,1,29,5.7972602739726025,1.0,8037.628646934461,15000,black,72000
0,0,1,0,0,0,1,0,37,1.1369863013698631,2.0,2816.7353803975325,6000,gold,36000
1,2,1,0,1,0,1,0,36,11.194520547945206,4.0,15802.01258793967,unlimited,black,150000
0,0,0,0,1,0,0,0,56,,1.0,3521.75081922017,6000,gold,36000
0,0,1,0,0,0,1,0,36,7.92876712328767,2.0,3521.75081922017,6000,gold,36000
0,0,1,0,0,1,1,0,44,5.8054794520547945,2.0,3521.75081922017,6000,gold,36000
0,0,1,0,0,0,1,0,46,15.087671232876714,2.0,5063.104048582998,8500,platinum,54000
0,2,0,0,0,0,1,0,31,6.3863013698630136,4.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,1,0,65,,2.0,3521.75081922017,6000,gold,36000
0,1,0,0,0,0,0,1,32,13.652054794520549,2.0,6118.0007082153,8500,platinum,54000
0,1,1,0,0,0,0,0,32,9.04931506849315,3.0,3521.75081922017,6000,gold,36000
0,0,0,0,1,0,1,0,51,,2.0,3521.75081922017,6000,gold,36000
1,0,1,0,0,0,0,0,54,15.3013698630137,2.0,15802.01258793967,unlimited,black,150000
